time,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,pattern,label,source_node
21,0.0,0.0,0.11875,0.07125,0.0,0.042749999999999996,0.02565,0.0,0.01539,0.009234,0.005540399999999999,0.00886464,0.0,0.008643024,0.005185814399999999,0.0,0.0031114886399999995,0.0,0.010504598399999999,0.023559652223999996,0.0,0.0,0.014135791334399997,0.014135791334399997,0.016962949601279996,decreasing,1,2
22,0.0,0.0,0.0791666666666667,0.04750000000000002,0.0,0.02850000000000001,0.017100000000000004,0.0,0.010260000000000002,0.006156000000000001,0.0036936000000000004,0.005909760000000001,0.0,0.005762016000000001,0.0034572096000000004,0.0,0.0020743257599999997,0.0,0.007003065600000001,0.015706434816000002,0.0,0.0,0.009423860889600002,0.009423860889600002,0.011308633067520002,decreasing,1,2
23,0.0,0.0,0.0395833333333333,0.023749999999999976,0.0,0.014249999999999985,0.00854999999999999,0.0,0.005129999999999994,0.0030779999999999965,0.0018467999999999978,0.0029548799999999965,0.0,0.0028810079999999965,0.0017286047999999978,0.0,0.0010371628799999988,0.0,0.0035015327999999954,0.00785321740799999,0.0,0.0,0.004711930444799994,0.004711930444799994,0.005654316533759992,decreasing,1,2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
2,0.00027628286301344877,0.0001331506211151799,0.0,0.0,0.0,0.0023006418036372956,0.0006191677431852113,0.0,0.0,0.0,0.00032644808860266325,0.00019161233336645594,0.0004499699131851463,0.0,0.0,5.423441243222381e-05,0.00022288419698655946,0.0,0.00044028375901772885,0.00011114767177383332,0.0006998795890532538,0.0,0.0,0.0,0.0,normal,0,-1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
12,0.001166041079113331,0.0,0.0005280819306216259,0.00014480432344291235,0.0,0.0,0.0007802552343927115,0.0007899118410633069,0.0008206696305846169,0.0,0.0012058240984199262,0.0001325304414758834,0.0,0.0006723820315980934,0.0004357501687759485,0.0,0.0008029097661613383,0.0,0.0,0.0,0.0012899825180604251,0.0007387013259331077,0.0006090585811683675,0.0,0.0007971061901546887,normal,0,-1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
0,0.0,0.0,0.475,0.285,0.0,0.17099999999999999,0.1026,0.0,0.06156,0.036936,0.022161599999999997,0.03545856,0.0,0.034572096,0.020743257599999995,0.0,0.012445954559999998,0.0,0.042018393599999995,0.09423860889599998,0.0,0.0,0.05654316533759999,0.05654316533759999,0.06785179840511998,oscillation,1,2
1,0.0,0.0,0.81087572106361,0.486525432638166,0.0,0.2919152595828996,0.17514915574973977,0.0,0.10508949344984385,0.06305369606990631,0.037832217641943784,0.06053154822711006,0.0,0.059018259521432304,0.035410955712859384,0.0,0.02124657342771563,0.0,0.07172988464912541,0.16087536829594848,0.0,0.0,0.09652522097756908,0.09652522097756908,0.11583026517308288,oscillation,1,2
2,0.0,0.0,0.95,0.57,0.0,0.34199999999999997,0.2052,0.0,0.12312,0.073872,0.04432319999999999,0.07091712,0.0,0.069144192,0.04148651519999999,0.0,0.024891909119999996,0.0,0.08403678719999999,0.18847721779199997,0.0,0.0,0.11308633067519998,0.11308633067519998,0.13570359681023997,oscillation,1,2
3,0.0,0.0,0.81087572106361,0.486525432638166,0.0,0.2919152595828996,0.17514915574973977,0.0,0.10508949344984385,0.06305369606990631,0.037832217641943784,0.06053154822711006,0.0,0.059018259521432304,0.035410955712859384,0.0,0.02124657342771563,0.0,0.07172988464912541,0.16087536829594848,0.0,0.0,0.09652522097756908,0.09652522097756908,0.11583026517308288,oscillation,1,2
4,0.0,0.0,0.4750000000000001,0.28500000000000003,0.0,0.171,0.10260000000000001,0.0,0.061560000000000004,0.036936000000000004,0.0221616,0.03545856,0.0,0.034572096000000004,0.0207432576,0.0,0.01244595456,0.0,0.0420183936,0.094238608896,0.0,0.0,0.0565431653376,0.0565431653376,0.06785179840512,oscillation,1,2
5,0.0,0.0,0.13912427893638996,0.08347456736183397,0.0,0.05008474041710038,0.03005084425026023,0.0,0.018030506550156138,0.010818303930093682,0.006490982358056209,0.010385571772889934,0.0,0.010125932478567686,0.006075559487140611,0.0,0.0036453356922843665,0.0,0.012306902550874571,0.0276018494960515,0.0,0.0,0.0165611096976309,0.0165611096976309,0.019873331637157075,oscillation,1,2
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillation,1,2
7,0.0,0.0,0.13912427893638984,0.08347456736183391,0.0,0.050084740417100336,0.0300508442502602,0.0,0.01803050655015612,0.010818303930093672,0.006490982358056203,0.010385571772889925,0.0,0.010125932478567676,0.006075559487140605,0.0,0.003645335692284363,0.0,0.01230690255087456,0.027601849496051472,0.0,0.0,0.016561109697630885,0.016561109697630885,0.01987333163715706,oscillation,1,2
8,0.0,0.0,0.47499999999999987,0.2849999999999999,0.0,0.17099999999999996,0.10259999999999997,0.0,0.06155999999999998,0.03693599999999999,0.022161599999999993,0.03545855999999999,0.0,0.034572096,0.020743257599999995,0.0,0.012445954559999998,0.0,0.042018393599999995,0.09423860889599997,0.0,0.0,0.05654316533759998,0.05654316533759998,0.06785179840511997,oscillation,1,2
9,0.0,0.0,0.81087572106361,0.486525432638166,0.0,0.2919152595828996,0.17514915574973977,0.0,0.10508949344984385,0.06305369606990631,0.037832217641943784,0.06053154822711006,0.0,0.059018259521432304,0.035410955712859384,0.0,0.02124657342771563,0.0,0.07172988464912541,0.16087536829594848,0.0,0.0,0.09652522097756908,0.09652522097756908,0.11583026517308288,oscillation,1,2
10,0.0,0.0,0.95,0.57,0.0,0.34199999999999997,0.2052,0.0,0.12312,0.073872,0.04432319999999999,0.07091712,0.0,0.069144192,0.04148651519999999,0.0,0.024891909119999996,0.0,0.08403678719999999,0.18847721779199997,0.0,0.0,0.11308633067519998,0.11308633067519998,0.13570359681023997,oscillation,1,2
11,0.0,0.0,0.8108757210636104,0.48652543263816617,0.0,0.2919152595828997,0.17514915574973983,0.0,0.10508949344984389,0.06305369606990634,0.0378322176419438,0.060531548227110085,0.0,0.05901825952143233,0.0354109557128594,0.0,0.02124657342771564,0.0,0.07172988464912546,0.16087536829594853,0.0,0.0,0.0965252209775691,0.0965252209775691,0.11583026517308292,oscillation,1,2
12,0.0,0.0,0.4750000000000002,0.2850000000000001,0.0,0.17100000000000004,0.10260000000000002,0.0,0.061560000000000004,0.036936000000000004,0.0221616,0.03545856,0.0,0.034572096000000004,0.0207432576,0.0,0.01244595456,0.0,0.0420183936,0.094238608896,0.0,0.0,0.0565431653376,0.0565431653376,0.06785179840512,oscillation,1,2
13,0.0,0.0,0.13912427893639037,0.08347456736183421,0.0,0.05008474041710053,0.030050844250260313,0.0,0.018030506550156186,0.010818303930093712,0.006490982358056227,0.010385571772889964,0.0,0.010125932478567714,0.0060755594871406285,0.0,0.003645335692284377,0.0,0.012306902550874606,0.027601849496051576,0.0,0.0,0.016561109697630944,0.016561109697630944,0.01987333163715713,oscillation,1,2
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillation,1,2
15,0.0,0.0,0.13912427893638948,0.08347456736183367,0.0,0.050084740417100204,0.030050844250260122,0.0,0.018030506550156075,0.010818303930093644,0.0064909823580561864,0.010385571772889898,0.0,0.01012593247856765,0.0060755594871405895,0.0,0.0036453356922843535,0.0,0.012306902550874526,0.027601849496051403,0.0,0.0,0.01656110969763084,0.01656110969763084,0.019873331637157005,oscillation,1,2
16,0.0,0.0,0.47499999999999976,0.28499999999999986,0.0,0.1709999999999999,0.10259999999999994,0.0,0.06155999999999997,0.036935999999999976,0.022161599999999983,0.03545855999999998,0.0,0.034572095999999976,0.020743257599999985,0.0,0.012445954559999991,0.0,0.04201839359999997,0.09423860889599994,0.0,0.0,0.05654316533759997,0.05654316533759997,0.06785179840511996,oscillation,1,2
17,0.0,0.0,0.8108757210636102,0.4865254326381661,0.0,0.29191525958289966,0.1751491557497398,0.0,0.10508949344984386,0.06305369606990631,0.037832217641943784,0.06053154822711006,0.0,0.059018259521432304,0.035410955712859384,0.0,0.02124657342771563,0.0,0.07172988464912541,0.1608753682959485,0.0,0.0,0.09652522097756909,0.09652522097756909,0.11583026517308291,oscillation,1,2
18,0.0,0.0,0.95,0.57,0.0,0.34199999999999997,0.2052,0.0,0.12312,0.073872,0.04432319999999999,0.07091712,0.0,0.069144192,0.04148651519999999,0.0,0.024891909119999996,0.0,0.08403678719999999,0.18847721779199997,0.0,0.0,0.11308633067519998,0.11308633067519998,0.13570359681023997,oscillation,1,2
19,0.0,0.0,0.8108757210636105,0.4865254326381663,0.0,0.29191525958289977,0.17514915574973983,0.0,0.1050894934498439,0.06305369606990634,0.0378322176419438,0.060531548227110085,0.0,0.05901825952143233,0.0354109557128594,0.0,0.02124657342771564,0.0,0.07172988464912546,0.16087536829594856,0.0,0.0,0.09652522097756912,0.09652522097756912,0.11583026517308294,oscillation,1,2
20,0.0,0.0,0.4750000000000003,0.2850000000000002,0.0,0.17100000000000012,0.10260000000000008,0.0,0.061560000000000045,0.03693600000000003,0.022161600000000017,0.03545856000000003,0.0,0.034572096000000024,0.020743257600000016,0.0,0.012445954560000009,0.0,0.04201839360000003,0.09423860889600008,0.0,0.0,0.056543165337600045,0.056543165337600045,0.06785179840512005,oscillation,1,2
21,0.0,0.0,0.13912427893638984,0.08347456736183391,0.0,0.050084740417100336,0.0300508442502602,0.0,0.01803050655015612,0.010818303930093672,0.006490982358056203,0.010385571772889925,0.0,0.010125932478567676,0.006075559487140605,0.0,0.003645335692284363,0.0,0.01230690255087456,0.027601849496051472,0.0,0.0,0.016561109697630885,0.016561109697630885,0.01987333163715706,oscillation,1,2
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillation,1,2
23,0.0,0.0,0.13912427893638937,0.08347456736183362,0.0,0.05008474041710017,0.030050844250260098,0.0,0.018030506550156058,0.010818303930093634,0.00649098235805618,0.010385571772889887,0.0,0.01012593247856764,0.006075559487140583,0.0,0.00364533569228435,0.0,0.012306902550874516,0.02760184949605138,0.0,0.0,0.016561109697630826,0.016561109697630826,0.01987333163715699,oscillation,1,2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
2,0.0,0.0,1.4856706554427748e-06,0.0007310129015044603,0.0,0.0,0.001590467184661234,0.0,0.0,0.0,0.0,0.0,0.001259021384537721,0.0,0.0,0.0003837233409654937,0.0,0.0001296912770319621,0.0,0.0008409608390586308,0.0009777025431113174,0.0,0.0,0.0,0.0,normal,0,-1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
5,0.0008086786927544996,0.0,0.0003970356153797774,0.0002048094997889962,0.0010406784175395723,0.000309721023447309,0.0009702254676014246,0.0004623049455493088,0.00017094867728394584,0.0,0.0,0.0010401785975036764,0.00027529809265292363,0.00025827326179456416,0.0,0.0001194888481126246,0.001748675386406338,0.0,0.00046633163188318033,0.0,0.0,0.0,0.0,4.684388451569187e-05,0.0003513104395576739,normal,0,-1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
0,0.0,0.0,0.0,0.95,0.0,0.57,0.34199999999999997,0.0,0.2052,0.12312,0.073872,0.1181952,0.0,0.11524031999999998,0.069144192,0.0,0.04148651519999999,0.0,0.140061312,0.31412869632,0.0,0.0,0.188477217792,0.188477217792,0.2261726613504,decreasing,1,3
1,0.0,0.0,0.0,0.9104166666666667,0.0,0.5462499999999999,0.32775,0.0,0.19665,0.11798999999999998,0.07079399999999998,0.11327039999999998,0.0,0.11043863999999996,0.06626318399999997,0.0,0.039757910399999985,0.0,0.13422542399999995,0.3010400006399999,0.0,0.0,0.18062400038399995,0.18062400038399995,0.21674880046079992,decreasing,1,3
2,0.0,0.0,0.0,0.8708333333333332,0.0,0.5225,0.31349999999999995,0.0,0.18809999999999996,0.11285999999999999,0.067716,0.10834559999999997,0.0,0.10563695999999997,0.06338217599999998,0.0,0.03802930559999999,0.0,0.12838953599999997,0.28795130495999993,0.0,0.0,0.17277078297599996,0.17277078297599996,0.20732493957119996,decreasing,1,3
3,0.0,0.0,0.0,0.8312499999999999,0.0,0.49874999999999997,0.29924999999999996,0.0,0.17955,0.10772999999999999,0.064638,0.1034208,0.0,0.10083528,0.060501167999999994,0.0,0.036300700799999995,0.0,0.12255364799999997,0.27486260928,0.0,0.0,0.164917565568,0.164917565568,0.19790107868159998,decreasing,1,3
4,0.0,0.0,0.0,0.7916666666666666,0.0,0.475,0.285,0.0,0.17099999999999999,0.1026,0.06156,0.09849599999999999,0.0,0.09603359999999998,0.05762015999999998,0.0,0.03457209599999999,0.0,0.11671775999999998,0.26177391359999996,0.0,0.0,0.15706434815999995,0.15706434815999995,0.18847721779199994,decreasing,1,3
5,0.0,0.0,0.0,0.7520833333333332,0.0,0.45125,0.27075,0.0,0.16244999999999998,0.09746999999999997,0.058481999999999985,0.09357119999999997,0.0,0.09123191999999997,0.05473915199999997,0.0,0.032843491199999984,0.0,0.11088187199999995,0.24868521791999995,0.0,0.0,0.14921113075199996,0.14921113075199996,0.17905335690239996,decreasing,1,3
6,0.0,0.0,0.0,0.7124999999999999,0.0,0.42749999999999994,0.25649999999999995,0.0,0.15389999999999998,0.09233999999999998,0.05540399999999998,0.08864639999999997,0.0,0.08643023999999998,0.05185814399999999,0.0,0.03111488639999999,0.0,0.10504598399999997,0.23559652223999994,0.0,0.0,0.14135791334399997,0.14135791334399997,0.16962949601279995,decreasing,1,3
7,0.0,0.0,0.0,0.6729166666666666,0.0,0.40374999999999994,0.24224999999999994,0.0,0.14534999999999995,0.08720999999999998,0.052325999999999984,0.08372159999999997,0.0,0.08162855999999996,0.04897713599999998,0.0,0.029386281599999984,0.0,0.09921009599999996,0.22250782655999993,0.0,0.0,0.13350469593599995,0.13350469593599995,0.16020563512319994,decreasing,1,3
8,0.0,0.0,0.0,0.6333333333333334,0.0,0.38,0.22799999999999998,0.0,0.13679999999999998,0.08207999999999999,0.049247999999999986,0.07879679999999999,0.0,0.07682687999999997,0.046096127999999986,0.0,0.027657676799999992,0.0,0.09337420799999997,0.20941913087999994,0.0,0.0,0.12565147852799996,0.12565147852799996,0.15078177423359995,decreasing,1,3
9,0.0,0.0,0.0,0.59375,0.0,0.35624999999999996,0.21374999999999997,0.0,0.12824999999999998,0.07694999999999999,0.04616999999999999,0.07387199999999998,0.0,0.07202519999999998,0.04321511999999998,0.0,0.02592907199999999,0.0,0.08753831999999996,0.19633043519999993,0.0,0.0,0.11779826111999996,0.11779826111999996,0.14135791334399994,decreasing,1,3
10,0.0,0.0,0.0,0.5541666666666666,0.0,0.3324999999999999,0.19949999999999993,0.0,0.11969999999999995,0.07181999999999995,0.04309199999999998,0.06894719999999996,0.0,0.06722351999999997,0.04033411199999998,0.0,0.024200467199999985,0.0,0.08170243199999995,0.18324173951999992,0.0,0.0,0.10994504371199994,0.10994504371199994,0.13193405245439993,decreasing,1,3
11,0.0,0.0,0.0,0.5145833333333334,0.0,0.30874999999999997,0.18525,0.0,0.11114999999999998,0.06669,0.040013999999999994,0.0640224,0.0,0.06242183999999999,0.03745310399999999,0.0,0.022471862399999994,0.0,0.07586654399999998,0.17015304383999996,0.0,0.0,0.10209182630399999,0.10209182630399999,0.12251019156479999,decreasing,1,3
12,0.0,0.0,0.0,0.475,0.0,0.285,0.17099999999999999,0.0,0.1026,0.06156,0.036936,0.0590976,0.0,0.05762015999999999,0.034572096,0.0,0.020743257599999995,0.0,0.070030656,0.15706434816,0.0,0.0,0.094238608896,0.094238608896,0.1130863306752,decreasing,1,3
13,0.0,0.0,0.0,0.4354166666666667,0.0,0.26125,0.15675,0.0,0.09405,0.05643,0.033858,0.054172799999999986,0.0,0.05281847999999999,0.03169108799999999,0.0,0.019014652799999993,0.0,0.06419476799999999,0.14397565248,0.0,0.0,0.086385391488,0.086385391488,0.10366246978559998,decreasing,1,3
14,0.0,0.0,0.0,0.39583333333333326,0.0,0.23749999999999996,0.14249999999999996,0.0,0.08549999999999998,0.051299999999999985,0.03077999999999999,0.04924799999999998,0.0,0.048016799999999984,0.028810079999999988,0.0,0.017286047999999995,0.0,0.05835887999999998,0.13088695679999995,0.0,0.0,0.07853217407999996,0.07853217407999996,0.09423860889599996,decreasing,1,3
15,0.0,0.0,0.0,0.35624999999999996,0.0,0.21374999999999997,0.12824999999999998,0.0,0.07694999999999999,0.04616999999999999,0.02770199999999999,0.044323199999999986,0.0,0.04321511999999999,0.025929071999999994,0.0,0.015557443199999995,0.0,0.052522991999999984,0.11779826111999997,0.0,0.0,0.07067895667199998,0.07067895667199998,0.08481474800639997,decreasing,1,3
16,0.0,0.0,0.0,0.3166666666666667,0.0,0.19,0.11399999999999999,0.0,0.06839999999999999,0.04103999999999999,0.024623999999999993,0.03939839999999999,0.0,0.038413439999999986,0.023048063999999993,0.0,0.013828838399999996,0.0,0.046687103999999986,0.10470956543999997,0.0,0.0,0.06282573926399998,0.06282573926399998,0.07539088711679998,decreasing,1,3
17,0.0,0.0,0.0,0.2770833333333333,0.0,0.16624999999999995,0.09974999999999996,0.0,0.05984999999999997,0.03590999999999998,0.02154599999999999,0.03447359999999998,0.0,0.033611759999999984,0.02016705599999999,0.0,0.012100233599999993,0.0,0.040851215999999975,0.09162086975999996,0.0,0.0,0.05497252185599997,0.05497252185599997,0.06596702622719997,decreasing,1,3
18,0.0,0.0,0.0,0.2375,0.0,0.1425,0.08549999999999999,0.0,0.0513,0.03078,0.018468,0.0295488,0.0,0.028810079999999995,0.017286048,0.0,0.010371628799999998,0.0,0.035015328,0.07853217408,0.0,0.0,0.047119304448,0.047119304448,0.0565431653376,decreasing,1,3
19,0.0,0.0,0.0,0.19791666666666669,0.0,0.11875000000000002,0.07125000000000001,0.0,0.04275,0.025650000000000003,0.015390000000000001,0.024624000000000004,0.0,0.024008400000000003,0.014405040000000001,0.0,0.008643024000000001,0.0,0.029179440000000004,0.0654434784,0.0,0.0,0.039266087039999995,0.039266087039999995,0.04711930444799999,decreasing,1,3
